,label,bow_wt,bow_stem,bow_lem
990,rights,1.0,,
991,role,1.0,2.0,2.0
992,roles,1.0,,
993,ronald,1.0,1.0,1.0
994,room,5.0,11.0,11.0
995,rooms,6.0,,
996,run,9.0,17.0,11.0
997,running,6.0,,6.0
998,runs,2.0,,
999,safe,2.0,2.0,2.0
1000,said,8.0,8.0,8.0
1001,sale,1.0,1.0,1.0
1002,save,6.0,6.0,6.0
1003,saw,3.0,3.0,3.0
1004,say,29.0,36.0,35.0
1005,saying,1.0,,1.0
1006,says,6.0,,
1007,score,2.0,3.0,3.0
1008,scores,1.0,,
1009,screen,8.0,8.0,8.0
1010,search,1.0,1.0,1.0
1011,second,12.0,16.0,16.0
1012,seconds,4.0,,
1013,section,1.0,1.0,1.0
1014,secur,,1.0,
1015,security,1.0,,1.0
1016,see,84.0,84.0,84.0
1017,seen,2.0,2.0,2.0
1018,select,4.0,6.0,4.0
1019,selected,1.0,,1.0
1020,selecting,1.0,,1.0
1021,sell,3.0,3.0,3.0
1022,sens,,3.0,
1023,sense,3.0,,3.0
1024,separ,,1.0,
1025,separate,1.0,,1.0
1026,seriou,,2.0,
1027,serious,2.0,1.0,2.0
1028,seriously,1.0,,1.0
1029,server,,1.0,1.0
1030,servers,1.0,,
1031,set,7.0,17.0,7.0
1032,setting,,,10.0
1033,settings,10.0,,
1034,setup,1.0,1.0,1.0
1035,share,2.0,5.0,2.0
1036,sharing,3.0,,3.0
1037,she,,1.0,
1038,shes,1.0,,1.0
1039,shouldnt,1.0,1.0,1.0
1040,show,8.0,10.0,10.0
1041,shows,2.0,,
1042,side,2.0,2.0,2.0
1043,sidebar,1.0,1.0,1.0
1044,sign,1.0,1.0,1.0
1045,simpl,,1.0,
1046,simple,1.0,,1.0
1047,sinc,,3.0,
1048,since,3.0,,3.0
1049,sir,2.0,2.0,2.0
1050,siri,1.0,1.0,1.0
1051,situat,,1.0,
1052,situation,1.0,,1.0
1053,skill,,1.0,1.0
1054,skills,1.0,,
1055,slide,3.0,12.0,12.0
1056,slides,9.0,,
1057,slightli,,1.0,
1058,slightly,1.0,,1.0
1059,smell,2.0,2.0,2.0
1060,softwar,,10.0,
1061,software,10.0,,10.0
1062,somebodi,,1.0,
1063,somebody,1.0,,1.0
1064,somehow,1.0,1.0,1.0
1065,someon,,5.0,
1066,someone,5.0,,5.0
1067,someth,,16.0,
1068,something,16.0,,16.0
1069,sometim,,2.0,
1070,sometimes,2.0,,2.0
1071,somewher,,1.0,
1072,somewhere,1.0,,1.0
1073,son,2.0,2.0,2.0
1074,song,2.0,2.0,2.0
1075,soon,6.0,6.0,6.0
1076,sorri,,2.0,
1077,sorry,2.0,,2.0
1078,sort,38.0,38.0,38.0
1079,sound,2.0,3.0,3.0
1080,sounds,1.0,,
1081,south,1.0,1.0,1.0
1082,spade,,1.0,1.0
1083,spades,1.0,,
1084,specif,,2.0,
1085,specifi,,5.0,
1086,specific,2.0,,2.0
1087,specified,3.0,,3.0
1088,specify,2.0,,2.0
1089,start,13.0,20.0,14.0
1090,started,4.0,,4.0
1091,starter,5.0,5.0,5.0
1092,starting,2.0,,2.0
1093,starts,1.0,,
1094,static,3.0,3.0,3.0
1095,step,1.0,2.0,2.0
1096,steps,1.0,,
1097,still,2.0,2.0,2.0
1098,stop,6.0,6.0,6.0
1099,stori,,1.0,
1100,story,1.0,,1.0
1101,strang,,1.0,
1102,strange,1.0,,1.0
1103,stretch,1.0,1.0,1.0
1104,string,3.0,3.0,3.0
1105,structur,,1.0,
1106,structure,1.0,,1.0
1107,student,1.0,5.0,5.0
1108,students,4.0,,
1109,studi,,7.0,
1110,study,6.0,,6.0
1111,studying,1.0,,1.0
1112,stuff,2.0,2.0,2.0
1113,style,2.0,2.0,2.0
1114,submiss,,4.0,
1115,submission,2.0,,4.0
1116,submissions,2.0,,
1117,submit,1.0,1.0,1.0
1118,suggest,1.0,1.0,1.0
1119,super,1.0,1.0,1.0
1120,suppos,,2.0,
1121,supposed,2.0,,2.0
1122,sure,35.0,35.0,35.0
1123,system,13.0,13.0,13.0
1124,tab,1.0,1.0,1.0
1125,tablatur,,1.0,
1126,tablature,,,1.0
1127,tablatures,1.0,,
1128,tablet,1.0,2.0,2.0
1129,tablets,1.0,,
1130,tag,,3.0,3.0
1131,tags,3.0,,
1132,take,11.0,15.0,13.0
1133,takes,2.0,,
1134,taking,2.0,,2.0
1135,talk,17.0,27.0,17.0
1136,talked,4.0,,4.0
1137,talking,6.0,,6.0
1138,task,5.0,12.0,12.0
1139,tasks,7.0,,
1140,tattoo,1.0,1.0,1.0
1141,team,24.0,25.0,25.0
1142,teammat,,11.0,
1143,teammate,,,11.0
1144,teammates,11.0,,
1145,teams,1.0,,
1146,technic,,1.0,
1147,technical,1.0,,1.0
1148,tell,4.0,5.0,5.0
1149,tells,1.0,,
1150,term,2.0,6.0,6.0
1151,terms,4.0,,
1152,test,2.0,5.0,5.0
1153,tests,3.0,,
1154,texa,,1.0,
1155,texas,1.0,,1.0
1156,text,6.0,7.0,6.0
1157,textbook,,1.0,1.0
1158,textbooks,1.0,,
1159,texting,1.0,,1.0
1160,thank,1.0,3.0,1.0
1161,thankfully,1.0,,1.0
1162,thanks,1.0,,1.0
1163,that,,33.0,
1164,thats,33.0,,33.0
1165,there,,24.0,24.0
1166,theres,24.0,,
1167,theyll,1.0,1.0,1.0
1168,thing,18.0,56.0,56.0
1169,things,38.0,,
1170,think,9.0,10.0,9.0
1171,thinking,1.0,,1.0
1172,third,2.0,2.0,2.0
1173,though,1.0,1.0,1.0
1174,thought,1.0,1.0,1.0
1175,three,8.0,8.0,8.0
1176,throughout,3.0,3.0,3.0
1177,time,15.0,15.0,15.0
1178,titl,,5.0,
1179,title,5.0,,5.0
1180,today,9.0,9.0,9.0
1181,togeth,,3.0,
1182,together,3.0,,3.0
1183,toilet,1.0,1.0,1.0
1184,token,3.0,4.0,4.0
1185,tokens,1.0,,
1186,tomorrow,1.0,1.0,1.0
1187,tool,2.0,2.0,2.0
1188,top,2.0,2.0,2.0
1189,toss,1.0,1.0,1.0
1190,track,1.0,1.0,1.0
1191,tri,,10.0,
1192,triangl,,1.0,
1193,triangle,,,1.0
1194,triangles,1.0,,
1195,troubl,,2.0,
1196,trouble,2.0,,2.0
1197,true,1.0,1.0,1.0
1198,try,9.0,,9.0
1199,trying,1.0,,1.0
1200,tuscarora,1.0,1.0,1.0
1201,tutori,,2.0,
1202,tutorial,2.0,,2.0
1203,two,7.0,7.0,7.0
1204,uncheck,1.0,1.0,1.0
1205,understand,4.0,5.0,4.0
1206,understanding,1.0,,1.0
1207,unfortun,,1.0,
1208,unfortunately,1.0,,1.0
1209,union,1.0,1.0,1.0
1210,unless,2.0,2.0,2.0
1211,unmut,,2.0,
1212,unmute,1.0,,1.0
1213,unmuted,1.0,,1.0
1214,updat,,2.0,
1215,update,1.0,,1.0
1216,updated,1.0,,1.0
1217,upload,1.0,1.0,1.0
1218,url,11.0,11.0,11.0
1219,us,,,1.0
1220,use,27.0,48.0,27.0
1221,used,6.0,,6.0
1222,useful,3.0,,3.0
1223,user,3.0,3.0,3.0
1224,userfriendli,,1.0,
1225,userfriendly,1.0,,1.0
1226,usernam,,8.0,
1227,username,6.0,,6.0
1228,usernames,2.0,,2.0
1229,uses,1.0,,
1230,using,11.0,,11.0
1231,usual,,1.0,
1232,usually,1.0,,1.0
1233,vagu,,1.0,
1234,vague,1.0,,1.0
1235,variou,,1.0,
1236,various,1.0,,1.0
1237,vast,1.0,1.0,1.0
1238,version,14.0,17.0,17.0
1239,versions,3.0,,
1240,video,4.0,4.0,4.0
1241,view,4.0,4.0,4.0
1242,viewer,,1.0,1.0
1243,viewers,1.0,,
1244,virtual,1.0,1.0,1.0
1245,visual,,5.0,
1246,visualization,1.0,,1.0
1247,visualize,3.0,,3.0
1248,visualizes,1.0,,1.0
1249,voic,,1.0,
1250,voice,1.0,,1.0
1251,vote,1.0,1.0,1.0
1252,want,43.0,46.0,43.0
1253,wanted,3.0,,3.0
1254,wave,1.0,1.0,1.0
1255,way,15.0,15.0,15.0
1256,weather,1.0,1.0,1.0
1257,websit,,1.0,
1258,website,,,1.0
1259,websites,1.0,,
1260,week,17.0,22.0,22.0
1261,weekend,4.0,4.0,4.0
1262,weekli,,1.0,
1263,weekly,1.0,,1.0
1264,weeks,5.0,,
1265,welcom,,1.0,
1266,welcome,1.0,,1.0
1267,well,40.0,40.0,40.0
1268,went,1.0,1.0,1.0
1269,what,,7.0,
1270,whatev,,7.0,
1271,whatever,7.0,,7.0
1272,whats,7.0,,7.0
1273,whether,2.0,2.0,2.0
1274,who,,1.0,1.0
1275,whoever,1.0,1.0,1.0
1276,whole,3.0,3.0,3.0
1277,whos,1.0,,
1278,wiki,4.0,4.0,4.0
1279,wikipedia,1.0,1.0,1.0
1280,will,,1.0,
1281,willing,1.0,,1.0
1282,window,4.0,8.0,8.0
1283,windows,4.0,,
1284,within,2.0,2.0,2.0
1285,without,2.0,2.0,2.0
1286,wont,4.0,4.0,4.0
1287,woodsid,,1.0,
1288,woodside,1.0,,1.0
1289,work,15.0,21.0,18.0
1290,worker,,1.0,1.0
1291,workers,1.0,,
1292,working,3.0,,3.0
1293,workload,2.0,2.0,2.0
1294,works,3.0,,
1295,world,2.0,2.0,2.0
1296,worri,,7.0,
1297,worry,7.0,,7.0
1298,would,9.0,9.0,9.0
1299,wrap,1.0,1.0,1.0
1300,write,1.0,2.0,1.0
1301,writing,1.0,,1.0
1302,wrong,2.0,2.0,2.0
1303,xml,19.0,19.0,19.0
1304,ye,,3.0,
1305,yeah,9.0,9.0,9.0
1306,year,12.0,14.0,14.0
1307,years,2.0,,
1308,yes,3.0,,4.0
1309,yese,,1.0,
1310,yeses,1.0,,
1311,youll,28.0,28.0,28.0
1312,your,,16.0,
1313,youre,16.0,,16.0
1314,youtub,,1.0,
1315,youtube,1.0,,1.0
1316,youv,,2.0,
1317,youve,2.0,,2.0
1318,zoom,1.0,1.0,1.0
